2019-10-07,2080.000000,2094.500000,2041.000000,2047.699951,2042.696777,2177916
2019-10-09,2060.000000,2060.000000,2015.500000,2020.099976,2015.164185,2066920
2019-10-10,2028.000000,2039.050049,1997.099976,2004.449951,1999.552490,2881452
2019-10-11,1931.000000,1995.000000,1925.000000,1986.849976,1981.995483,12593069
2019-10-14,1995.000000,2032.750000,1968.000000,2021.000000,2016.062012,3510704
2019-10-15,2032.000000,2047.000000,2022.699951,2037.300049,2032.322266,2261310
2019-10-16,2038.000000,2056.000000,2016.000000,2046.400024,2041.400024,3034082
2019-10-17,2014.000000,2038.000000,1999.300049,2030.949951,2030.949951,3818774
2019-10-18,2037.500000,2063.899902,2025.000000,2057.350098,2057.350098,3087901
2019-10-22,2080.000000,2111.500000,2040.050049,2051.399902,2051.399902,5552505
2019-10-23,2060.000000,2083.850098,2052.500000,2070.100098,2070.100098,2348134
2019-10-24,2084.000000,2099.000000,2061.300049,2082.000000,2082.000000,2798671
2019-10-25,2094.000000,2130.000000,2075.050049,2124.949951,2124.949951,3954245
2019-10-29,2121.500000,2201.699951,2121.500000,2194.850098,2194.850098,5064173
2019-10-30,2225.000000,2260.000000,2176.850098,2252.800049,2252.800049,5195084
2019-10-31,2250.000000,2283.949951,2237.000000,2272.449951,2272.449951,2547014
